Ticker,Name,Date,Time,Open,High,Low,Close,Volume,OPENINT
TCS-EQ,TCS-EQ,03092013,13:57:0,2049.65,2049.7,2045.9,2045.95,2755,0
TCS-EQ,TCS-EQ,03092013,13:58:0,2045.95,2049,2045.9,2047.45,1204,0
TCS-EQ,TCS-EQ,03092013,13:59:0,2047.45,2047.45,2045.65,2046.05,994,0
TCS-EQ,TCS-EQ,03092013,14:0:0,2046,2046.65,2045.15,2046.65,2480,0
TCS-EQ,TCS-EQ,03092013,14:1:0,2046.75,2046.75,2043.95,2044,2787,0
TCS-EQ,TCS-EQ,03092013,14:2:0,2044,2047,2043.2,2043.75,3408,0
TCS-EQ,TCS-EQ,03092013,14:3:0,2043.75,2043.75,2043.3,2043.4,1705,0
TCS-EQ,TCS-EQ,03092013,14:4:0,2043.4,2046.35,2043.4,2045.15,2780,0
TCS-EQ,TCS-EQ,03092013,14:5:0,2046,2049.25,2046,2047.85,1666,0
TCS-EQ,TCS-EQ,03092013,14:6:0,2047.8,2047.85,2042.2,2043,3538,0
TCS-EQ,TCS-EQ,03092013,14:7:0,2043,2045.65,2042.5,2042.5,1691,0
TCS-EQ,TCS-EQ,03092013,14:8:0,2042.2,2043,2042.2,2042.95,929,0
TCS-EQ,TCS-EQ,03092013,14:9:0,2043.55,2044.15,2040.2,2043.65,3953,0
TCS-EQ,TCS-EQ,03092013,14:10:0,2042,2044.5,2042,2044.5,1479,0
TCS-EQ,TCS-EQ,03092013,14:11:0,2044.5,2046.5,2043,2044.95,3493,0
TCS-EQ,TCS-EQ,03092013,14:12:0,2046.5,2046.5,2043.5,2043.5,1902,0
TCS-EQ,TCS-EQ,03092013,14:13:0,2043.55,2043.55,2042,2042.7,1647,0
TCS-EQ,TCS-EQ,03092013,14:14:0,2043,2045.75,2042.4,2045.75,2339,0
TCS-EQ,TCS-EQ,03092013,14:15:0,2045.15,2045.4,2042.9,2043,1531,0
TCS-EQ,TCS-EQ,03092013,14:16:0,2043,2043,2040,2040,2806,0
TCS-EQ,TCS-EQ,03092013,14:17:0,2039,2041.5,2039,2039.75,6044,0
TCS-EQ,TCS-EQ,03092013,14:18:0,2039.65,2039.65,2030.7,2030.7,10598,0
TCS-EQ,TCS-EQ,03092013,14:19:0,2031.85,2034.45,2028.6,2028.65,12527,0
TCS-EQ,TCS-EQ,03092013,14:20:0,2029.45,2034.35,2029.45,2033,3692,0
TCS-EQ,TCS-EQ,03092013,14:21:0,2033,2035.25,2033,2034.9,2899,0
TCS-EQ,TCS-EQ,03092013,14:22:0,2035.25,2038.4,2033.95,2037.8,3883,0
TCS-EQ,TCS-EQ,03092013,14:23:0,2036.2,2038.65,2036.2,2037.95,1565,0
TCS-EQ,TCS-EQ,03092013,14:24:0,2037.95,2037.95,2033.95,2036.05,2605,0
TCS-EQ,TCS-EQ,03092013,14:25:0,2036.05,2037,2034.25,2035.95,1711,0
TCS-EQ,TCS-EQ,03092013,14:26:0,2035.95,2036,2032.65,2036,2455,0
TCS-EQ,TCS-EQ,03092013,14:27:0,2035.65,2036.2,2033.15,2033.4,1434,0
TCS-EQ,TCS-EQ,03092013,14:28:0,2033.4,2034,2032.1,2032.9,1941,0
TCS-EQ,TCS-EQ,03092013,14:29:0,2032,2033,2028.65,2032.1,3495,0
TCS-EQ,TCS-EQ,03092013,14:30:0,2032.1,2032.1,2027,2028,2883,0
TCS-EQ,TCS-EQ,03092013,14:31:0,2028,2030.45,2027,2027,3329,0
TCS-EQ,TCS-EQ,03092013,14:32:0,2027,2027,2022,2024.35,8414,0
TCS-EQ,TCS-EQ,03092013,14:33:0,2023.5,2024.95,2021.6,2024,2871,0
TCS-EQ,TCS-EQ,03092013,14:34:0,2022.35,2030.8,2022.25,2030.8,7259,0
TCS-EQ,TCS-EQ,03092013,14:35:0,2029.95,2034.9,2028.1,2033,1921,0
TCS-EQ,TCS-EQ,03092013,14:36:0,2033.9,2035,2032.55,2033.05,2406,0
TCS-EQ,TCS-EQ,03092013,14:37:0,2034.25,2034.25,2033.5,2033.9,1274,0
TCS-EQ,TCS-EQ,03092013,14:38:0,2034,2034,2027.6,2028.25,1957,0
TCS-EQ,TCS-EQ,03092013,14:39:0,2027.1,2033.95,2027.1,2033.95,3896,0
TCS-EQ,TCS-EQ,03092013,14:40:0,2032.4,2032.6,2027.95,2028.25,3346,0
TCS-EQ,TCS-EQ,03092013,14:41:0,2028,2028,2026.25,2026.55,1606,0
TCS-EQ,TCS-EQ,03092013,14:42:0,2026.55,2030.6,2026,2030.6,1557,0
TCS-EQ,TCS-EQ,03092013,14:43:0,2030.1,2032.35,2027.3,2028.75,1275,0
TCS-EQ,TCS-EQ,03092013,14:44:0,2027.35,2028,2026.95,2026.95,1376,0
TCS-EQ,TCS-EQ,03092013,14:45:0,2027.75,2027.75,2023.3,2024.95,1988,0
TCS-EQ,TCS-EQ,03092013,14:46:0,2025,2025.5,2023.65,2025,2003,0
TCS-EQ,TCS-EQ,03092013,14:47:0,2025,2025.25,2021.9,2022,2386,0
TCS-EQ,TCS-EQ,03092013,14:48:0,2021,2021.9,2020,2020,2599,0
TCS-EQ,TCS-EQ,03092013,14:49:0,2019.35,2025,2019.35,2024.55,4984,0
TCS-EQ,TCS-EQ,03092013,14:50:0,2024.55,2025,2022.95,2022.95,3180,0
TCS-EQ,TCS-EQ,03092013,14:51:0,2024.05,2024.1,2023,2023.45,2874,0
TCS-EQ,TCS-EQ,03092013,14:52:0,2023.1,2025,2023,2023.95,2722,0
TCS-EQ,TCS-EQ,03092013,14:53:0,2021.8,2025,2019.4,2021.7,4035,0
TCS-EQ,TCS-EQ,03092013,14:54:0,2021.7,2023.85,2019.85,2022.7,3230,0
TCS-EQ,TCS-EQ,03092013,14:55:0,2022.95,2022.95,2020,2020.7,3769,0
TCS-EQ,TCS-EQ,03092013,14:56:0,2020.7,2022.65,2019.95,2019.95,3526,0
TCS-EQ,TCS-EQ,03092013,14:57:0,2019.95,2019.95,2018.8,2018.8,2996,0
TCS-EQ,TCS-EQ,03092013,14:58:0,2018.8,2019,2012.5,2016.35,10037,0
TCS-EQ,TCS-EQ,03092013,14:59:0,2016.65,2022.5,2014.9,2020.5,5604,0
TCS-EQ,TCS-EQ,03092013,15:0:0,2020.5,2024.7,2019.45,2024.35,4623,0
TCS-EQ,TCS-EQ,03092013,15:1:0,2022.6,2023.2,2017.15,2017.15,6925,0
TCS-EQ,TCS-EQ,03092013,15:2:0,2018.55,2018.55,2013.5,2013.5,11476,0
TCS-EQ,TCS-EQ,03092013,15:3:0,2013.5,2013.5,2010.9,2011.6,9749,0
TCS-EQ,TCS-EQ,03092013,15:4:0,2012,2017.2,2010.55,2016.6,8043,0
TCS-EQ,TCS-EQ,03092013,15:5:0,2016.15,2016.6,2010.55,2012.1,8490,0
TCS-EQ,TCS-EQ,03092013,15:6:0,2013,2013,2005.05,2006.05,33567,0
TCS-EQ,TCS-EQ,03092013,15:7:0,2005.7,2009.55,2003.65,2008.25,11998,0
TCS-EQ,TCS-EQ,03092013,15:8:0,2007.5,2008.05,2005.7,2005.7,8902,0
TCS-EQ,TCS-EQ,03092013,15:9:0,2005.45,2007.4,2004.25,2005.35,7715,0
TCS-EQ,TCS-EQ,03092013,15:10:0,2005.1,2007.1,2001,2001,7995,0
TCS-EQ,TCS-EQ,03092013,15:11:0,2001.15,2004.6,2000.4,2002.6,9718,0
TCS-EQ,TCS-EQ,03092013,15:12:0,2002.6,2005.1,2001.15,2004.15,8637,0
TCS-EQ,TCS-EQ,03092013,15:13:0,2004.35,2007,2002.4,2005.5,12489,0
TCS-EQ,TCS-EQ,03092013,15:14:0,2007,2008.85,2006,2007.5,7576,0
TCS-EQ,TCS-EQ,03092013,15:15:0,2006.5,2007.95,2004.6,2005.1,7089,0
TCS-EQ,TCS-EQ,03092013,15:16:0,2005,2005.1,2000,2000,7618,0
TCS-EQ,TCS-EQ,03092013,15:17:0,2000.1,2000.1,1997.05,1997.05,10028,0
TCS-EQ,TCS-EQ,03092013,15:18:0,1997,1997.3,1991.95,1991.95,11968,0
TCS-EQ,TCS-EQ,03092013,15:19:0,1992,1996.25,1990.2,1996,8133,0
TCS-EQ,TCS-EQ,03092013,15:20:0,1995,1995,1992.8,1993,3474,0
TCS-EQ,TCS-EQ,03092013,15:21:0,1992.8,1992.9,1989.1,1990.2,9242,0
TCS-EQ,TCS-EQ,03092013,15:22:0,1989.1,1990,1987.6,1989.7,6717,0
TCS-EQ,TCS-EQ,03092013,15:23:0,1990,1990.4,1986.25,1988.1,7691,0
TCS-EQ,TCS-EQ,03092013,15:24:0,1988.15,1989.75,1988.15,1988.8,7525,0
TCS-EQ,TCS-EQ,03092013,15:25:0,1988.15,1990.15,1988.15,1989.45,10427,0
TCS-EQ,TCS-EQ,03092013,15:26:0,1989.2,1990.4,1989.2,1989.6,7585,0
TCS-EQ,TCS-EQ,03092013,15:27:0,1989.55,1993.25,1989.55,1992.7,8686,0
TCS-EQ,TCS-EQ,03092013,15:28:0,1993,1997,1993,1995,6318,0
TCS-EQ,TCS-EQ,03092013,15:29:0,1995,1995,1992.45,1993.3,9041,0
TCS-EQ,TCS-EQ,03092013,15:30:0,1993,1994.45,1989,1989.45,9090,0
TCS-EQ,TCS-EQ,04092013,9:8:0,2000,2000,2000,2000,1110,0
TCS-EQ,TCS-EQ,04092013,9:9:0,2000,2011.6,1998,2006.95,17844,0
TCS-EQ,TCS-EQ,04092013,9:10:0,2006.4,2019.2,2006.4,2019.2,8173,0
TCS-EQ,TCS-EQ,04092013,9:11:0,2019.25,2022.1,2017.75,2017.75,16770,0
TCS-EQ,TCS-EQ,04092013,9:12:0,2018,2021.7,2017.8,2019.65,7420,0
TCS-EQ,TCS-EQ,04092013,9:13:0,2019.6,2022,2019.6,2021.35,9127,0
TCS-EQ,TCS-EQ,04092013,9:14:0,2021.9,2027.95,2021.35,2026.05,10368,0
TCS-EQ,TCS-EQ,04092013,9:15:0,2026.45,2028.85,2024.05,2028.05,9223,0
TCS-EQ,TCS-EQ,04092013,9:16:0,2028.1,2034.9,2027.05,2030.6,17096,0
TCS-EQ,TCS-EQ,04092013,9:17:0,2030.6,2034,2030.6,2032.8,13827,0
TCS-EQ,TCS-EQ,04092013,9:18:0,2031.7,2033.7,2030.55,2031.65,7009,0
TCS-EQ,TCS-EQ,04092013,9:19:0,2031.65,2032,2028.45,2031.75,8283,0
TCS-EQ,TCS-EQ,04092013,9:20:0,2031.8,2032.7,2031.65,2031.85,7911,0
TCS-EQ,TCS-EQ,04092013,9:21:0,2031.8,2031.8,2028.35,2030.9,6074,0
TCS-EQ,TCS-EQ,04092013,9:22:0,2030.15,2030.2,2026.25,2028.75,5552,0
TCS-EQ,TCS-EQ,04092013,9:23:0,2028.7,2030,2026.4,2027.45,4370,0
TCS-EQ,TCS-EQ,04092013,9:24:0,2027.45,2027.9,2024,2026.25,4070,0
TCS-EQ,TCS-EQ,04092013,9:25:0,2026.25,2029.2,2026.25,2029.1,4595,0
TCS-EQ,TCS-EQ,04092013,9:26:0,2028.6,2028.6,2026.05,2028.45,3730,0
TCS-EQ,TCS-EQ,04092013,9:27:0,2027.85,2028.45,2026,2028,5301,0
TCS-EQ,TCS-EQ,04092013,9:28:0,2028.15,2028.8,2028,2028,2824,0
TCS-EQ,TCS-EQ,04092013,9:29:0,2028,2028.55,2026.35,2027.5,2207,0
TCS-EQ,TCS-EQ,04092013,9:30:0,2027.45,2027.75,2026,2026.35,3580,0
TCS-EQ,TCS-EQ,04092013,9:31:0,2026.3,2029.2,2026.3,2028.15,1917,0
TCS-EQ,TCS-EQ,04092013,9:32:0,2028.85,2032.7,2028.15,2029.05,5942,0
TCS-EQ,TCS-EQ,04092013,9:33:0,2028.7,2029.9,2025,2029.85,4625,0
TCS-EQ,TCS-EQ,04092013,9:34:0,2029.8,2036.95,2029.75,2035,9630,0
TCS-EQ,TCS-EQ,04092013,9:35:0,2034.05,2034.05,2032.85,2033,3243,0
TCS-EQ,TCS-EQ,04092013,9:36:0,2033,2036.6,2031.55,2031.55,7053,0
TCS-EQ,TCS-EQ,04092013,9:37:0,2031.55,2036,2031.55,2033.85,4411,0
TCS-EQ,TCS-EQ,04092013,9:38:0,2033.8,2035.5,2033.65,2035.5,3969,0
TCS-EQ,TCS-EQ,04092013,9:39:0,2034.45,2035.5,2033.3,2033.35,1754,0
TCS-EQ,TCS-EQ,04092013,9:40:0,2033.35,2034.15,2032,2034.05,2287,0
TCS-EQ,TCS-EQ,04092013,9:41:0,2034,2034.65,2034,2034,1380,0
TCS-EQ,TCS-EQ,04092013,9:42:0,2034,2034.05,2032,2032.05,1822,0
TCS-EQ,TCS-EQ,04092013,9:43:0,2032,2032.85,2032,2032.15,3364,0
TCS-EQ,TCS-EQ,04092013,9:44:0,2032.2,2032.75,2030.05,2032.05,2590,0
TCS-EQ,TCS-EQ,04092013,9:45:0,2032.15,2033,2032.05,2032.9,2024,0
TCS-EQ,TCS-EQ,04092013,9:46:0,2032.9,2034.9,2032.85,2034,1679,0
TCS-EQ,TCS-EQ,04092013,9:47:0,2034,2034.05,2033.65,2033.95,3123,0
TCS-EQ,TCS-EQ,04092013,9:48:0,2034,2034,2032,2032,1719,0
TCS-EQ,TCS-EQ,04092013,9:49:0,2031.7,2032.95,2031,2032.9,1984,0
TCS-EQ,TCS-EQ,04092013,9:50:0,2032.9,2033.05,2032.8,2033,1437,0
TCS-EQ,TCS-EQ,04092013,9:51:0,2033.05,2034.9,2033,2033.95,1146,0
TCS-EQ,TCS-EQ,04092013,9:52:0,2033.4,2034.05,2033.4,2034,2309,0
TCS-EQ,TCS-EQ,04092013,9:53:0,2034,2034,2032.5,2033.75,3357,0
TCS-EQ,TCS-EQ,04092013,9:54:0,2033.05,2034.8,2033.05,2033.8,806,0
TCS-EQ,TCS-EQ,04092013,9:55:0,2033.8,2034.95,2033.8,2034.95,1233,0
TCS-EQ,TCS-EQ,04092013,9:56:0,2034.95,2035.9,2034.45,2034.85,1584,0
TCS-EQ,TCS-EQ,04092013,9:57:0,2035,2042,2035,2040.5,8434,0
TCS-EQ,TCS-EQ,04092013,9:58:0,2040,2042,2039.1,2040.45,6028,0
TCS-EQ,TCS-EQ,04092013,9:59:0,2040.2,2048,2040.2,2048,11648,0
TCS-EQ,TCS-EQ,04092013,10:0:0,2048,2056.9,2048,2056.6,15727,0
TCS-EQ,TCS-EQ,04092013,10:1:0,2055.5,2058.8,2052,2058,17563,0
TCS-EQ,TCS-EQ,04092013,10:2:0,2057,2072.6,2057,2064.5,33916,0
TCS-EQ,TCS-EQ,04092013,10:3:0,2067.35,2069.8,2064.05,2065,14652,0
TCS-EQ,TCS-EQ,04092013,10:4:0,2065,2068.85,2063.15,2068.6,7832,0
TCS-EQ,TCS-EQ,04092013,10:5:0,2068.85,2072.85,2066,2069.5,12642,0
TCS-EQ,TCS-EQ,04092013,10:6:0,2068.65,2069.9,2065.5,2065.55,4747,0
TCS-EQ,TCS-EQ,04092013,10:7:0,2065.55,2068.2,2065.5,2067.75,6429,0
TCS-EQ,TCS-EQ,04092013,10:8:0,2067.7,2069.15,2066.95,2067.95,2587,0
TCS-EQ,TCS-EQ,04092013,10:9:0,2067.95,2069.65,2067,2067.5,3262,0
TCS-EQ,TCS-EQ,04092013,10:10:0,2067,2067,2064.8,2064.95,2629,0
TCS-EQ,TCS-EQ,04092013,10:11:0,2065,2066.95,2064.8,2066,2202,0
TCS-EQ,TCS-EQ,04092013,10:12:0,2065.8,2067,2065.75,2066.95,1633,0
TCS-EQ,TCS-EQ,04092013,10:13:0,2066.95,2070,2066.95,2069.55,4916,0
TCS-EQ,TCS-EQ,04092013,10:14:0,2067.8,2069.7,2066.45,2066.9,4374,0
TCS-EQ,TCS-EQ,04092013,10:15:0,2068.05,2069.9,2065.25,2069,2542,0
TCS-EQ,TCS-EQ,04092013,10:16:0,2068,2069,2066,2067.2,1708,0
TCS-EQ,TCS-EQ,04092013,10:17:0,2067.2,2069,2066.3,2067.3,2630,0
TCS-EQ,TCS-EQ,04092013,10:18:0,2067.25,2068.65,2066,2067,2236,0
TCS-EQ,TCS-EQ,04092013,10:19:0,2068,2068.5,2066,2066.1,2256,0
TCS-EQ,TCS-EQ,04092013,10:20:0,2067.1,2068,2065.6,2066.3,1755,0
TCS-EQ,TCS-EQ,04092013,10:21:0,2066.25,2066.25,2065,2066.15,2525,0
TCS-EQ,TCS-EQ,04092013,10:22:0,2066.15,2066.95,2065,2065.55,1858,0
TCS-EQ,TCS-EQ,04092013,10:23:0,2065.9,2065.9,2061,2061,2987,0
TCS-EQ,TCS-EQ,04092013,10:24:0,2061.6,2063,2061,2061,2382,0
TCS-EQ,TCS-EQ,04092013,10:25:0,2061,2064.7,2060.9,2063.9,3088,0
TCS-EQ,TCS-EQ,04092013,10:26:0,2063.9,2068,2063.9,2067.2,4116,0
TCS-EQ,TCS-EQ,04092013,10:27:0,2067.7,2068.15,2065.25,2066.75,3384,0
TCS-EQ,TCS-EQ,04092013,10:28:0,2066.75,2066.75,2062.15,2062.15,2411,0
TCS-EQ,TCS-EQ,04092013,10:29:0,2063,2065.3,2061.65,2063.3,2000,0
TCS-EQ,TCS-EQ,04092013,10:30:0,2063.9,2063.9,2061,2061,1601,0
TCS-EQ,TCS-EQ,04092013,10:31:0,2061.9,2064.95,2061.4,2063.1,2678,0
TCS-EQ,TCS-EQ,04092013,10:32:0,2064.45,2064.45,2062,2062,1141,0
TCS-EQ,TCS-EQ,04092013,10:33:0,2062.05,2063.3,2061.5,2061.5,1673,0
TCS-EQ,TCS-EQ,04092013,10:34:0,2061.45,2061.5,2057,2058,3324,0
TCS-EQ,TCS-EQ,04092013,10:35:0,2057.9,2059.7,2057.55,2058.25,1801,0
TCS-EQ,TCS-EQ,04092013,10:36:0,2058.25,2058.8,2056,2056.9,1668,0
TCS-EQ,TCS-EQ,04092013,10:37:0,2056.95,2057.2,2056.95,2057.15,2252,0
TCS-EQ,TCS-EQ,04092013,10:38:0,2057.15,2060,2057.15,2060,1214,0
TCS-EQ,TCS-EQ,04092013,10:39:0,2060,2060,2058.1,2059.2,1286,0
TCS-EQ,TCS-EQ,04092013,10:40:0,2059.2,2059.2,2056.9,2057,1662,0
TCS-EQ,TCS-EQ,04092013,10:41:0,2056.95,2057.25,2055,2056,2629,0
TCS-EQ,TCS-EQ,04092013,10:42:0,2056.05,2058.8,2056.05,2058.8,721,0
TCS-EQ,TCS-EQ,04092013,10:43:0,2058.7,2060,2058.6,2059.45,1403,0
TCS-EQ,TCS-EQ,04092013,10:44:0,2059.85,2060,2059.85,2060,989,0
TCS-EQ,TCS-EQ,04092013,10:45:0,2060,2060,2059.45,2059.5,1281,0
TCS-EQ,TCS-EQ,04092013,10:46:0,2059.8,2060,2059.15,2059.7,1622,0
TCS-EQ,TCS-EQ,04092013,10:47:0,2059.45,2059.45,2058.75,2059,801,0
TCS-EQ,TCS-EQ,04092013,10:48:0,2059,2060,2059,2059.95,1551,0
TCS-EQ,TCS-EQ,04092013,10:49:0,2060,2064,2059.9,2063.8,3155,0
TCS-EQ,TCS-EQ,04092013,10:50:0,2063.45,2063.8,2060.6,2062,1443,0
TCS-EQ,TCS-EQ,04092013,10:51:0,2062,2063.55,2062,2062.9,1392,0
TCS-EQ,TCS-EQ,04092013,10:52:0,2062.9,2062.9,2061.95,2062.1,1609,0
TCS-EQ,TCS-EQ,04092013,10:53:0,2062.35,2062.5,2060.85,2060.95,1657,0
TCS-EQ,TCS-EQ,04092013,10:54:0,2060.95,2062.9,2060.95,2062.5,1673,0
TCS-EQ,TCS-EQ,04092013,10:55:0,2062.3,2062.6,2061.85,2061.9,754,0
TCS-EQ,TCS-EQ,04092013,10:56:0,2061.85,2061.9,2060.4,2060.45,772,0
TCS-EQ,TCS-EQ,04092013,10:57:0,2060.4,2060.4,2058.85,2058.85,2518,0
TCS-EQ,TCS-EQ,04092013,10:58:0,2058.75,2058.9,2058.4,2058.4,1274,0
TCS-EQ,TCS-EQ,04092013,10:59:0,2058.4,2058.5,2058,2058.5,1841,0
TCS-EQ,TCS-EQ,04092013,11:0:0,2058.5,2060,2058.45,2060,1464,0
TCS-EQ,TCS-EQ,04092013,11:1:0,2059.9,2060.85,2058.85,2060.85,1730,0
TCS-EQ,TCS-EQ,04092013,11:2:0,2060.85,2062,2060.05,2061.7,814,0
TCS-EQ,TCS-EQ,04092013,11:3:0,2061.7,2061.7,2059.85,2059.85,684,0
TCS-EQ,TCS-EQ,04092013,11:4:0,2060.3,2061.55,2059.8,2061,1405,0
TCS-EQ,TCS-EQ,04092013,11:5:0,2061.3,2061.95,2058,2058,1499,0
TCS-EQ,TCS-EQ,04092013,11:6:0,2058.4,2058.8,2057,2057.95,1687,0
TCS-EQ,TCS-EQ,04092013,11:7:0,2057.9,2057.9,2055,2055.95,2318,0
TCS-EQ,TCS-EQ,04092013,11:8:0,2055.85,2057.6,2055,2057.6,1622,0
TCS-EQ,TCS-EQ,04092013,11:9:0,2057.4,2058,2055,2055.35,2292,0
TCS-EQ,TCS-EQ,04092013,11:10:0,2055,2057.95,2055,2056,1713,0
TCS-EQ,TCS-EQ,04092013,11:11:0,2056,2057,2055.9,2056.4,1389,0
TCS-EQ,TCS-EQ,04092013,11:12:0,2056.65,2057.75,2056.5,2057.55,539,0
TCS-EQ,TCS-EQ,04092013,11:13:0,2057.55,2059,2057.55,2058.55,1312,0
TCS-EQ,TCS-EQ,04092013,11:14:0,2059.05,2059.4,2058.5,2058.6,1720,0
TCS-EQ,TCS-EQ,04092013,11:15:0,2058.6,2059.45,2058,2058.05,1389,0
TCS-EQ,TCS-EQ,04092013,11:16:0,2058,2060,2058,2059.55,776,0
TCS-EQ,TCS-EQ,04092013,11:17:0,2059.55,2059.55,2058.05,2058.15,548,0
TCS-EQ,TCS-EQ,04092013,11:18:0,2058.3,2059.55,2058.3,2059.55,549,0
TCS-EQ,TCS-EQ,04092013,11:19:0,2059.5,2060,2058,2058,905,0
TCS-EQ,TCS-EQ,04092013,11:20:0,2057.95,2058,2057,2057.4,875,0
TCS-EQ,TCS-EQ,04092013,11:21:0,2057.7,2057.7,2057.4,2057.4,532,0
TCS-EQ,TCS-EQ,04092013,11:22:0,2057.45,2057.95,2057.45,2057.5,600,0
TCS-EQ,TCS-EQ,04092013,11:23:0,2058,2058,2055,2055,1283,0
TCS-EQ,TCS-EQ,04092013,11:24:0,2055.9,2056,2055.5,2055.5,1226,0
TCS-EQ,TCS-EQ,04092013,11:25:0,2055.35,2055.35,2053.35,2054,2238,0
TCS-EQ,TCS-EQ,04092013,11:26:0,2054.9,2055.05,2052.75,2054.05,3214,0
TCS-EQ,TCS-EQ,04092013,11:27:0,2054.75,2055.2,2054.75,2055.2,1120,0
TCS-EQ,TCS-EQ,04092013,11:28:0,2055,2055.9,2053,2053.55,1401,0
TCS-EQ,TCS-EQ,04092013,11:29:0,2053.5,2055.9,2053.5,2055,1064,0
TCS-EQ,TCS-EQ,04092013,11:30:0,2055,2055.1,2052,2052,1506,0
TCS-EQ,TCS-EQ,04092013,11:31:0,2052.65,2052.65,2050.2,2050.2,3308,0
TCS-EQ,TCS-EQ,04092013,11:32:0,2050.6,2053,2049.3,2053,3164,0
TCS-EQ,TCS-EQ,04092013,11:33:0,2053,2054.05,2052.7,2053.45,1531,0
TCS-EQ,TCS-EQ,04092013,11:34:0,2053.5,2053.5,2052.1,2052.7,819,0
TCS-EQ,TCS-EQ,04092013,11:35:0,2052.7,2053.2,2052.2,2053.2,1073,0
TCS-EQ,TCS-EQ,04092013,11:36:0,2053,2053.2,2051,2053,1520,0
TCS-EQ,TCS-EQ,04092013,11:37:0,2053,2053.2,2050.7,2051.4,1261,0
TCS-EQ,TCS-EQ,04092013,11:38:0,2051.4,2052.95,2050.4,2051.4,1322,0
TCS-EQ,TCS-EQ,04092013,11:39:0,2051.4,2051.85,2050.05,2051.15,943,0
TCS-EQ,TCS-EQ,04092013,11:40:0,2051.7,2052,2050,2050.05,709,0
TCS-EQ,TCS-EQ,04092013,11:41:0,2050.05,2051.75,2047.55,2049.5,4074,0
TCS-EQ,TCS-EQ,04092013,11:42:0,2049.55,2053.4,2049,2053,1957,0
TCS-EQ,TCS-EQ,04092013,11:43:0,2053,2053.4,2052.05,2052.85,1074,0
TCS-EQ,TCS-EQ,04092013,11:44:0,2052.85,2057,2052.35,2057,2257,0
TCS-EQ,TCS-EQ,04092013,11:45:0,2055.95,2057.9,2055.95,2057.1,2333,0
TCS-EQ,TCS-EQ,04092013,11:46:0,2057.1,2057.9,2054.65,2055.2,1150,0
TCS-EQ,TCS-EQ,04092013,11:47:0,2055.25,2057.95,2055.15,2057.95,2040,0
TCS-EQ,TCS-EQ,04092013,11:48:0,2057.55,2058,2057.55,2058,4033,0
TCS-EQ,TCS-EQ,04092013,11:49:0,2058,2058,2056.6,2056.6,1043,0
TCS-EQ,TCS-EQ,04092013,11:50:0,2056.6,2058,2056.1,2057.85,2064,0
TCS-EQ,TCS-EQ,04092013,11:51:0,2057.95,2059.9,2057.85,2058.9,4151,0
TCS-EQ,TCS-EQ,04092013,11:52:0,2058.5,2059,2056.95,2058.5,2355,0
TCS-EQ,TCS-EQ,04092013,11:53:0,2058.5,2059,2057.85,2058.15,731,0
TCS-EQ,TCS-EQ,04092013,11:54:0,2058.15,2059.55,2057.8,2058.65,857,0
TCS-EQ,TCS-EQ,04092013,11:55:0,2058.45,2059.5,2058.45,2059.15,477,0
TCS-EQ,TCS-EQ,04092013,11:56:0,2059,2059.25,2059,2059.25,722,0
TCS-EQ,TCS-EQ,04092013,11:57:0,2059.15,2060,2059.15,2060,1181,0
TCS-EQ,TCS-EQ,04092013,11:58:0,2060,2060,2058.15,2060,1752,0
TCS-EQ,TCS-EQ,04092013,11:59:0,2060,2060,2058.9,2059.3,1685,0
TCS-EQ,TCS-EQ,04092013,12:0:0,2059.3,2059.3,2057,2057.2,1502,0
TCS-EQ,TCS-EQ,04092013,12:1:0,2057.2,2057.6,2057.15,2057.15,527,0
TCS-EQ,TCS-EQ,04092013,12:2:0,2057.2,2057.2,2056.25,2057.15,1721,0
TCS-EQ,TCS-EQ,04092013,12:3:0,2057.15,2057.3,2053,2053.55,2319,0
TCS-EQ,TCS-EQ,04092013,12:4:0,2053.45,2055.15,2053,2053.7,972,0
TCS-EQ,TCS-EQ,04092013,12:5:0,2053.7,2055.2,2053.7,2055.15,799,0
TCS-EQ,TCS-EQ,04092013,12:6:0,2055,2055.95,2054.25,2054.95,1026,0
TCS-EQ,TCS-EQ,04092013,12:7:0,2054.95,2055.3,2054.5,2055.2,363,0
TCS-EQ,TCS-EQ,04092013,12:8:0,2055,2055.2,2053.2,2053.2,1251,0
TCS-EQ,TCS-EQ,04092013,12:9:0,2053,2053.2,2052,2052.2,1120,0
TCS-EQ,TCS-EQ,04092013,12:10:0,2052.95,2054.95,2052.95,2054.55,641,0
TCS-EQ,TCS-EQ,04092013,12:11:0,2054.65,2055.35,2052.75,2053.95,929,0
TCS-EQ,TCS-EQ,04092013,12:12:0,2053.95,2054.25,2052.8,2053.8,633,0
TCS-EQ,TCS-EQ,04092013,12:13:0,2053.8,2054.45,2053.8,2054.3,574,0
TCS-EQ,TCS-EQ,04092013,12:14:0,2054.25,2054.25,2052.35,2052.8,1043,0
TCS-EQ,TCS-EQ,04092013,12:15:0,2052.75,2054,2052.75,2052.75,816,0
TCS-EQ,TCS-EQ,04092013,12:16:0,2052.1,2052.45,2052.1,2052.2,790,0
TCS-EQ,TCS-EQ,04092013,12:17:0,2052,2052.45,2051.45,2052.45,874,0
TCS-EQ,TCS-EQ,04092013,12:18:0,2052.8,2053.65,2052.8,2052.8,628,0
